id_municipio,nom_municipio,nom_estado,fecha_registro,robos,secuestros,grado
16081,Susupuato,Michoacán de Ocampo,2025-07-01,0.0,0.0,Bajo
16082,Tacámbaro,Michoacán de Ocampo,2025-05-01,4.0,0.0,Bajo
16082,Tacámbaro,Michoacán de Ocampo,2025-06-01,5.0,0.0,Bajo
16082,Tacámbaro,Michoacán de Ocampo,2025-07-01,2.0,0.0,Bajo
16083,Tancítaro,Michoacán de Ocampo,2025-05-01,3.0,0.0,Bajo
16083,Tancítaro,Michoacán de Ocampo,2025-06-01,2.0,0.0,Bajo
16083,Tancítaro,Michoacán de Ocampo,2025-07-01,4.0,0.0,Bajo
16084,Tangamandapio,Michoacán de Ocampo,2025-05-01,7.0,0.0,Bajo
16084,Tangamandapio,Michoacán de Ocampo,2025-06-01,5.0,0.0,Bajo
16084,Tangamandapio,Michoacán de Ocampo,2025-07-01,7.0,0.0,Bajo
16085,Tangancícuaro,Michoacán de Ocampo,2025-05-01,1.0,0.0,Bajo
16085,Tangancícuaro,Michoacán de Ocampo,2025-06-01,2.0,0.0,Bajo
16085,Tangancícuaro,Michoacán de Ocampo,2025-07-01,3.0,0.0,Bajo
16086,Tanhuato,Michoacán de Ocampo,2025-05-01,1.0,0.0,Bajo
16086,Tanhuato,Michoacán de Ocampo,2025-06-01,0.0,0.0,Bajo
16086,Tanhuato,Michoacán de Ocampo,2025-07-01,0.0,0.0,Bajo
16087,Taretan,Michoacán de Ocampo,2025-05-01,1.0,0.0,Bajo
16087,Taretan,Michoacán de Ocampo,2025-06-01,1.0,0.0,Bajo
16087,Taretan,Michoacán de Ocampo,2025-07-01,6.0,0.0,Bajo
16088,Tarímbaro,Michoacán de Ocampo,2025-05-01,21.0,0.0,Bajo
16088,Tarímbaro,Michoacán de Ocampo,2025-06-01,14.0,1.0,Bajo
16088,Tarímbaro,Michoacán de Ocampo,2025-07-01,16.0,0.0,Bajo
16089,Tepalcatepec,Michoacán de Ocampo,2025-05-01,2.0,0.0,Bajo
16089,Tepalcatepec,Michoacán de Ocampo,2025-06-01,5.0,0.0,Bajo
16089,Tepalcatepec,Michoacán de Ocampo,2025-07-01,1.0,0.0,Bajo
16090,Tingambato,Michoacán de Ocampo,2025-05-01,2.0,0.0,Bajo
16090,Tingambato,Michoacán de Ocampo,2025-06-01,3.0,0.0,Bajo
16090,Tingambato,Michoacán de Ocampo,2025-07-01,1.0,1.0,Bajo
16091,Tingüindín,Michoacán de Ocampo,2025-05-01,8.0,0.0,Bajo
16091,Tingüindín,Michoacán de Ocampo,2025-06-01,5.0,0.0,Bajo
16091,Tingüindín,Michoacán de Ocampo,2025-07-01,3.0,0.0,Bajo
16092,Tiquicheo de Nicolás Romero,Michoacán de Ocampo,2025-05-01,0.0,0.0,Bajo
16092,Tiquicheo de Nicolás Romero,Michoacán de Ocampo,2025-06-01,3.0,0.0,Bajo
16092,Tiquicheo de Nicolás Romero,Michoacán de Ocampo,2025-07-01,1.0,0.0,Bajo
16093,Tlalpujahua,Michoacán de Ocampo,2025-05-01,0.0,0.0,Bajo
16093,Tlalpujahua,Michoacán de Ocampo,2025-06-01,2.0,0.0,Bajo
16093,Tlalpujahua,Michoacán de Ocampo,2025-07-01,0.0,0.0,Bajo
16094,Tlazazalca,Michoacán de Ocampo,2025-05-01,0.0,0.0,Bajo
16094,Tlazazalca,Michoacán de Ocampo,2025-06-01,0.0,0.0,Bajo
16094,Tlazazalca,Michoacán de Ocampo,2025-07-01,1.0,0.0,Bajo
16095,Tocumbo,Michoacán de Ocampo,2025-05-01,0.0,0.0,Bajo
16095,Tocumbo,Michoacán de Ocampo,2025-06-01,1.0,0.0,Bajo
16095,Tocumbo,Michoacán de Ocampo,2025-07-01,1.0,0.0,Bajo
16096,Tumbiscatío,Michoacán de Ocampo,2025-05-01,0.0,0.0,Bajo
16096,Tumbiscatío,Michoacán de Ocampo,2025-06-01,0.0,0.0,Bajo
16096,Tumbiscatío,Michoacán de Ocampo,2025-07-01,0.0,0.0,Bajo
16097,Turicato,Michoacán de Ocampo,2025-05-01,0.0,0.0,Bajo
16097,Turicato,Michoacán de Ocampo,2025-06-01,1.0,0.0,Bajo
16097,Turicato,Michoacán de Ocampo,2025-07-01,1.0,0.0,Bajo
16098,Tuxpan,Michoacán de Ocampo,2025-05-01,0.0,0.0,Bajo
16098,Tuxpan,Michoacán de Ocampo,2025-06-01,1.0,0.0,Bajo
16098,Tuxpan,Michoacán de Ocampo,2025-07-01,3.0,0.0,Bajo
16099,Tuzantla,Michoacán de Ocampo,2025-05-01,0.0,0.0,Bajo
16099,Tuzantla,Michoacán de Ocampo,2025-06-01,1.0,0.0,Bajo
16099,Tuzantla,Michoacán de Ocampo,2025-07-01,3.0,0.0,Bajo
16100,Tzintzuntzan,Michoacán de Ocampo,2025-05-01,2.0,0.0,Bajo
16100,Tzintzuntzan,Michoacán de Ocampo,2025-06-01,4.0,0.0,Bajo
16100,Tzintzuntzan,Michoacán de Ocampo,2025-07-01,3.0,0.0,Bajo
16101,Tzitzio,Michoacán de Ocampo,2025-05-01,2.0,0.0,Bajo
16101,Tzitzio,Michoacán de Ocampo,2025-06-01,1.0,0.0,Bajo
16101,Tzitzio,Michoacán de Ocampo,2025-07-01,3.0,0.0,Bajo
16102,Uruapan,Michoacán de Ocampo,2025-05-01,105.0,0.0,Medio
16102,Uruapan,Michoacán de Ocampo,2025-06-01,117.0,0.0,Medio
16102,Uruapan,Michoacán de Ocampo,2025-07-01,116.0,1.0,Medio
16103,Venustiano Carranza,Michoacán de Ocampo,2025-05-01,1.0,0.0,Bajo
16103,Venustiano Carranza,Michoacán de Ocampo,2025-06-01,2.0,0.0,Bajo
16103,Venustiano Carranza,Michoacán de Ocampo,2025-07-01,2.0,0.0,Bajo
16104,Villamar,Michoacán de Ocampo,2025-05-01,1.0,0.0,Bajo
16104,Villamar,Michoacán de Ocampo,2025-06-01,3.0,0.0,Bajo
16104,Villamar,Michoacán de Ocampo,2025-07-01,0.0,0.0,Bajo
16105,Vista Hermosa,Michoacán de Ocampo,2025-05-01,1.0,0.0,Bajo
16105,Vista Hermosa,Michoacán de Ocampo,2025-06-01,2.0,0.0,Bajo
16105,Vista Hermosa,Michoacán de Ocampo,2025-07-01,0.0,0.0,Bajo
16106,Yurécuaro,Michoacán de Ocampo,2025-05-01,3.0,0.0,Bajo
16106,Yurécuaro,Michoacán de Ocampo,2025-06-01,1.0,0.0,Bajo
16106,Yurécuaro,Michoacán de Ocampo,2025-07-01,1.0,0.0,Bajo
16107,Zacapu,Michoacán de Ocampo,2025-05-01,5.0,0.0,Bajo
16107,Zacapu,Michoacán de Ocampo,2025-06-01,1.0,0.0,Bajo
16107,Zacapu,Michoacán de Ocampo,2025-07-01,8.0,0.0,Bajo
16108,Zamora,Michoacán de Ocampo,2025-05-01,45.0,0.0,Bajo
16108,Zamora,Michoacán de Ocampo,2025-06-01,53.0,0.0,Bajo
16108,Zamora,Michoacán de Ocampo,2025-07-01,57.0,0.0,Bajo
16109,Zináparo,Michoacán de Ocampo,2025-05-01,2.0,0.0,Bajo
16109,Zináparo,Michoacán de Ocampo,2025-06-01,0.0,0.0,Bajo
16109,Zináparo,Michoacán de Ocampo,2025-07-01,2.0,0.0,Bajo
16110,Zinapécuaro,Michoacán de Ocampo,2025-05-01,8.0,0.0,Bajo
16110,Zinapécuaro,Michoacán de Ocampo,2025-06-01,10.0,0.0,Bajo
16110,Zinapécuaro,Michoacán de Ocampo,2025-07-01,6.0,0.0,Bajo
16111,Ziracuaretiro,Michoacán de Ocampo,2025-05-01,1.0,0.0,Bajo
16111,Ziracuaretiro,Michoacán de Ocampo,2025-06-01,3.0,0.0,Bajo
16111,Ziracuaretiro,Michoacán de Ocampo,2025-07-01,11.0,0.0,Bajo
16112,Zitácuaro,Michoacán de Ocampo,2025-05-01,9.0,0.0,Bajo
16112,Zitácuaro,Michoacán de Ocampo,2025-06-01,30.0,0.0,Bajo
16112,Zitácuaro,Michoacán de Ocampo,2025-07-01,14.0,0.0,Bajo
16113,José Sixto Verduzco,Michoacán de Ocampo,2025-05-01,0.0,0.0,Bajo
16113,José Sixto Verduzco,Michoacán de Ocampo,2025-06-01,1.0,0.0,Bajo
16113,José Sixto Verduzco,Michoacán de Ocampo,2025-07-01,0.0,0.0,Bajo
17001,Amacuzac,Morelos,2025-05-01,4.0,0.0,Bajo
17001,Amacuzac,Morelos,2025-06-01,6.0,0.0,Bajo
17001,Amacuzac,Morelos,2025-07-01,0.0,0.0,Bajo
17002,Atlatlahucan,Morelos,2025-05-01,15.0,0.0,Bajo
17002,Atlatlahucan,Morelos,2025-06-01,9.0,0.0,Bajo
17002,Atlatlahucan,Morelos,2025-07-01,3.0,0.0,Bajo
17003,Axochiapan,Morelos,2025-05-01,2.0,0.0,Bajo
17003,Axochiapan,Morelos,2025-06-01,3.0,0.0,Bajo
17003,Axochiapan,Morelos,2025-07-01,4.0,0.0,Bajo
17004,Ayala,Morelos,2025-05-01,17.0,0.0,Bajo
17004,Ayala,Morelos,2025-06-01,11.0,0.0,Bajo
17004,Ayala,Morelos,2025-07-01,13.0,1.0,Bajo
17005,Coatlán del Río,Morelos,2025-05-01,1.0,0.0,Bajo
17005,Coatlán del Río,Morelos,2025-06-01,4.0,0.0,Bajo
17005,Coatlán del Río,Morelos,2025-07-01,0.0,0.0,Bajo
17006,Cuautla,Morelos,2025-05-01,132.0,0.0,Medio
17006,Cuautla,Morelos,2025-06-01,172.0,0.0,Medio
17006,Cuautla,Morelos,2025-07-01,173.0,0.0,Medio
17007,Cuernavaca,Morelos,2025-05-01,430.0,0.0,Alto
17007,Cuernavaca,Morelos,2025-06-01,296.0,2.0,Medio
17007,Cuernavaca,Morelos,2025-07-01,329.0,0.0,Medio
17008,Emiliano Zapata,Morelos,2025-05-01,46.0,0.0,Bajo
17008,Emiliano Zapata,Morelos,2025-06-01,64.0,0.0,Bajo
17008,Emiliano Zapata,Morelos,2025-07-01,56.0,0.0,Bajo
17009,Huitzilac,Morelos,2025-05-01,33.0,0.0,Bajo
17009,Huitzilac,Morelos,2025-06-01,29.0,0.0,Bajo
17009,Huitzilac,Morelos,2025-07-01,41.0,0.0,Bajo
17010,Jantetelco,Morelos,2025-05-01,2.0,0.0,Bajo
17010,Jantetelco,Morelos,2025-06-01,3.0,0.0,Bajo
17010,Jantetelco,Morelos,2025-07-01,2.0,0.0,Bajo
17011,Jiutepec,Morelos,2025-05-01,121.0,0.0,Medio
17011,Jiutepec,Morelos,2025-06-01,104.0,0.0,Medio
17011,Jiutepec,Morelos,2025-07-01,99.0,1.0,Bajo
17012,Jojutla,Morelos,2025-05-01,32.0,0.0,Bajo
17012,Jojutla,Morelos,2025-06-01,29.0,0.0,Bajo
17012,Jojutla,Morelos,2025-07-01,29.0,0.0,Bajo
17013,Jonacatepec de Leandro Valle,Morelos,2025-05-01,7.0,0.0,Bajo
17013,Jonacatepec de Leandro Valle,Morelos,2025-06-01,7.0,0.0,Bajo
17013,Jonacatepec de Leandro Valle,Morelos,2025-07-01,1.0,0.0,Bajo
17014,Mazatepec,Morelos,2025-05-01,1.0,0.0,Bajo
17014,Mazatepec,Morelos,2025-06-01,1.0,0.0,Bajo
17014,Mazatepec,Morelos,2025-07-01,3.0,0.0,Bajo
17015,Miacatlán,Morelos,2025-05-01,2.0,0.0,Bajo
17015,Miacatlán,Morelos,2025-06-01,5.0,0.0,Bajo
17015,Miacatlán,Morelos,2025-07-01,0.0,0.0,Bajo
17016,Ocuituco,Morelos,2025-05-01,5.0,0.0,Bajo
17016,Ocuituco,Morelos,2025-06-01,3.0,0.0,Bajo
17016,Ocuituco,Morelos,2025-07-01,3.0,0.0,Bajo
17017,Puente de Ixtla,Morelos,2025-05-01,18.0,0.0,Bajo
17017,Puente de Ixtla,Morelos,2025-06-01,27.0,0.0,Bajo
17017,Puente de Ixtla,Morelos,2025-07-01,20.0,0.0,Bajo
17018,Temixco,Morelos,2025-05-01,58.0,1.0,Bajo
17018,Temixco,Morelos,2025-06-01,57.0,0.0,Bajo
17018,Temixco,Morelos,2025-07-01,61.0,0.0,Bajo
17019,Tepalcingo,Morelos,2025-05-01,1.0,0.0,Bajo
17019,Tepalcingo,Morelos,2025-06-01,1.0,0.0,Bajo
17019,Tepalcingo,Morelos,2025-07-01,2.0,0.0,Bajo
17020,Tepoztlán,Morelos,2025-05-01,32.0,0.0,Bajo
17020,Tepoztlán,Morelos,2025-06-01,12.0,0.0,Bajo
17020,Tepoztlán,Morelos,2025-07-01,8.0,0.0,Bajo
17021,Tetecala,Morelos,2025-05-01,5.0,0.0,Bajo
17021,Tetecala,Morelos,2025-06-01,1.0,0.0,Bajo
17021,Tetecala,Morelos,2025-07-01,0.0,0.0,Bajo
17022,Tetela del Volcán,Morelos,2025-05-01,3.0,0.0,Bajo
17022,Tetela del Volcán,Morelos,2025-06-01,2.0,0.0,Bajo
17022,Tetela del Volcán,Morelos,2025-07-01,1.0,0.0,Bajo
17023,Tlalnepantla,Morelos,2025-05-01,0.0,0.0,Bajo
17023,Tlalnepantla,Morelos,2025-06-01,0.0,0.0,Bajo
17023,Tlalnepantla,Morelos,2025-07-01,1.0,0.0,Bajo
17024,Tlaltizapán de Zapata,Morelos,2025-05-01,8.0,0.0,Bajo
17024,Tlaltizapán de Zapata,Morelos,2025-06-01,12.0,0.0,Bajo
17024,Tlaltizapán de Zapata,Morelos,2025-07-01,9.0,0.0,Bajo
17025,Tlaquiltenango,Morelos,2025-05-01,4.0,0.0,Bajo
17025,Tlaquiltenango,Morelos,2025-06-01,2.0,0.0,Bajo
17025,Tlaquiltenango,Morelos,2025-07-01,8.0,0.0,Bajo
17026,Tlayacapan,Morelos,2025-05-01,2.0,0.0,Bajo
17026,Tlayacapan,Morelos,2025-06-01,6.0,0.0,Bajo
17026,Tlayacapan,Morelos,2025-07-01,8.0,0.0,Bajo
17027,Totolapan,Morelos,2025-05-01,0.0,0.0,Bajo
17027,Totolapan,Morelos,2025-06-01,1.0,0.0,Bajo
17027,Totolapan,Morelos,2025-07-01,1.0,0.0,Bajo
17028,Xochitepec,Morelos,2025-05-01,40.0,0.0,Bajo
17028,Xochitepec,Morelos,2025-06-01,28.0,0.0,Bajo
17028,Xochitepec,Morelos,2025-07-01,20.0,0.0,Bajo
17029,Yautepec,Morelos,2025-05-01,84.0,1.0,Bajo
17029,Yautepec,Morelos,2025-06-01,48.0,0.0,Bajo
17029,Yautepec,Morelos,2025-07-01,52.0,1.0,Bajo
17030,Yecapixtla,Morelos,2025-05-01,16.0,0.0,Bajo
17030,Yecapixtla,Morelos,2025-06-01,17.0,0.0,Bajo
17030,Yecapixtla,Morelos,2025-07-01,6.0,0.0,Bajo
17031,Zacatepec,Morelos,2025-05-01,5.0,0.0,Bajo
17031,Zacatepec,Morelos,2025-06-01,5.0,0.0,Bajo
17031,Zacatepec,Morelos,2025-07-01,7.0,0.0,Bajo
17032,Zacualpan de Amilpas,Morelos,2025-05-01,0.0,0.0,Bajo
17032,Zacualpan de Amilpas,Morelos,2025-06-01,1.0,0.0,Bajo
17032,Zacualpan de Amilpas,Morelos,2025-07-01,0.0,0.0,Bajo
17033,Temoac,Morelos,2025-05-01,3.0,0.0,Bajo
17033,Temoac,Morelos,2025-06-01,3.0,0.0,Bajo
17033,Temoac,Morelos,2025-07-01,3.0,0.0,Bajo
17034,Coatetelco,Morelos,2025-05-01,3.0,0.0,Bajo
17034,Coatetelco,Morelos,2025-06-01,2.0,0.0,Bajo
17034,Coatetelco,Morelos,2025-07-01,3.0,0.0,Bajo
17035,Xoxocotla,Morelos,2025-05-01,3.0,0.0,Bajo
17035,Xoxocotla,Morelos,2025-06-01,4.0,0.0,Bajo
17035,Xoxocotla,Morelos,2025-07-01,1.0,0.0,Bajo
17036,Hueyapan,Morelos,2025-05-01,1.0,0.0,Bajo
17036,Hueyapan,Morelos,2025-06-01,0.0,0.0,Bajo
17036,Hueyapan,Morelos,2025-07-01,0.0,0.0,Bajo
15001,Acambay de Ruíz Castañeda,México,2025-05-01,9.0,0.0,Bajo
15001,Acambay de Ruíz Castañeda,México,2025-06-01,12.0,0.0,Bajo
15001,Acambay de Ruíz Castañeda,México,2025-07-01,7.0,0.0,Bajo
15002,Acolman,México,2025-05-01,44.0,0.0,Bajo
15002,Acolman,México,2025-06-01,31.0,0.0,Bajo
15002,Acolman,México,2025-07-01,36.0,0.0,Bajo
15003,Aculco,México,2025-05-01,13.0,0.0,Bajo
15003,Aculco,México,2025-06-01,7.0,0.0,Bajo
15003,Aculco,México,2025-07-01,9.0,0.0,Bajo
15004,Almoloya de Alquisiras,México,2025-05-01,1.0,0.0,Bajo
15004,Almoloya de Alquisiras,México,2025-06-01,0.0,0.0,Bajo
15004,Almoloya de Alquisiras,México,2025-07-01,2.0,0.0,Bajo
15005,Almoloya de Juárez,México,2025-05-01,26.0,0.0,Bajo
15005,Almoloya de Juárez,México,2025-06-01,32.0,0.0,Bajo
15005,Almoloya de Juárez,México,2025-07-01,32.0,0.0,Bajo
15006,Almoloya del Río,México,2025-05-01,3.0,0.0,Bajo
15006,Almoloya del Río,México,2025-06-01,1.0,0.0,Bajo
15006,Almoloya del Río,México,2025-07-01,1.0,0.0,Bajo
15007,Amanalco,México,2025-05-01,0.0,0.0,Bajo
15007,Amanalco,México,2025-06-01,3.0,0.0,Bajo
15007,Amanalco,México,2025-07-01,0.0,0.0,Bajo
15008,Amatepec,México,2025-05-01,0.0,0.0,Bajo
15008,Amatepec,México,2025-06-01,0.0,0.0,Bajo
15008,Amatepec,México,2025-07-01,0.0,0.0,Bajo
15009,Amecameca,México,2025-05-01,24.0,0.0,Bajo
15009,Amecameca,México,2025-06-01,16.0,0.0,Bajo
15009,Amecameca,México,2025-07-01,27.0,0.0,Bajo
15010,Apaxco,México,2025-05-01,7.0,0.0,Bajo
15010,Apaxco,México,2025-06-01,3.0,0.0,Bajo
15010,Apaxco,México,2025-07-01,5.0,0.0,Bajo
15011,Atenco,México,2025-05-01,25.0,0.0,Bajo
15011,Atenco,México,2025-06-01,18.0,0.0,Bajo
15011,Atenco,México,2025-07-01,26.0,0.0,Bajo
15012,Atizapán,México,2025-05-01,4.0,0.0,Bajo
15012,Atizapán,México,2025-06-01,5.0,0.0,Bajo
15012,Atizapán,México,2025-07-01,2.0,0.0,Bajo
15013,Atizapán de Zaragoza,México,2025-05-01,174.0,0.0,Medio
15013,Atizapán de Zaragoza,México,2025-06-01,145.0,0.0,Medio
15013,Atizapán de Zaragoza,México,2025-07-01,184.0,0.0,Medio
15014,Atlacomulco,México,2025-05-01,28.0,0.0,Bajo
15014,Atlacomulco,México,2025-06-01,25.0,0.0,Bajo
15014,Atlacomulco,México,2025-07-01,29.0,0.0,Bajo
15015,Atlautla,México,2025-05-01,4.0,0.0,Bajo
15015,Atlautla,México,2025-06-01,3.0,0.0,Bajo
15015,Atlautla,México,2025-07-01,3.0,0.0,Bajo
15016,Axapusco,México,2025-05-01,13.0,0.0,Bajo
15016,Axapusco,México,2025-06-01,11.0,0.0,Bajo
15016,Axapusco,México,2025-07-01,13.0,0.0,Bajo
15017,Ayapango,México,2025-05-01,0.0,0.0,Bajo
15017,Ayapango,México,2025-06-01,3.0,0.0,Bajo
15017,Ayapango,México,2025-07-01,2.0,0.0,Bajo
15018,Calimaya,México,2025-05-01,8.0,0.0,Bajo
15018,Calimaya,México,2025-06-01,12.0,0.0,Bajo
15018,Calimaya,México,2025-07-01,9.0,0.0,Bajo
15019,Capulhuac,México,2025-05-01,6.0,0.0,Bajo
15019,Capulhuac,México,2025-06-01,9.0,0.0,Bajo
15019,Capulhuac,México,2025-07-01,4.0,0.0,Bajo
15020,Coacalco de Berriozábal,México,2025-05-01,153.0,0.0,Medio
15020,Coacalco de Berriozábal,México,2025-06-01,149.0,0.0,Medio
15020,Coacalco de Berriozábal,México,2025-07-01,144.0,0.0,Medio
15021,Coatepec Harinas,México,2025-05-01,1.0,0.0,Bajo
15021,Coatepec Harinas,México,2025-06-01,2.0,0.0,Bajo
15021,Coatepec Harinas,México,2025-07-01,1.0,0.0,Bajo
15022,Cocotitlán,México,2025-05-01,8.0,0.0,Bajo
15022,Cocotitlán,México,2025-06-01,6.0,0.0,Bajo
15022,Cocotitlán,México,2025-07-01,3.0,0.0,Bajo
15023,Coyotepec,México,2025-05-01,29.0,0.0,Bajo
15023,Coyotepec,México,2025-06-01,24.0,0.0,Bajo
15023,Coyotepec,México,2025-07-01,40.0,0.0,Bajo
15024,Cuautitlán,México,2025-05-01,95.0,0.0,Bajo
15024,Cuautitlán,México,2025-06-01,88.0,0.0,Bajo
15024,Cuautitlán,México,2025-07-01,103.0,0.0,Bajo
15025,Chalco,México,2025-05-01,265.0,0.0,Medio
15025,Chalco,México,2025-06-01,267.0,0.0,Medio
15025,Chalco,México,2025-07-01,254.0,0.0,Medio
15026,Chapa de Mota,México,2025-05-01,0.0,0.0,Bajo
15026,Chapa de Mota,México,2025-06-01,3.0,0.0,Bajo
15026,Chapa de Mota,México,2025-07-01,2.0,0.0,Bajo
15027,Chapultepec,México,2025-05-01,1.0,0.0,Bajo
15027,Chapultepec,México,2025-06-01,2.0,0.0,Bajo
15027,Chapultepec,México,2025-07-01,2.0,0.0,Bajo
15028,Chiautla,México,2025-05-01,11.0,0.0,Bajo
15028,Chiautla,México,2025-06-01,5.0,0.0,Bajo
15028,Chiautla,México,2025-07-01,11.0,0.0,Bajo
15029,Chicoloapan,México,2025-05-01,73.0,0.0,Bajo
15029,Chicoloapan,México,2025-06-01,79.0,0.0,Bajo
15029,Chicoloapan,México,2025-07-01,44.0,0.0,Bajo
15030,Chiconcuac,México,2025-05-01,16.0,0.0,Bajo
15030,Chiconcuac,México,2025-06-01,14.0,0.0,Bajo
15030,Chiconcuac,México,2025-07-01,17.0,0.0,Bajo
15031,Chimalhuacán,México,2025-05-01,301.0,0.0,Medio
15031,Chimalhuacán,México,2025-06-01,260.0,0.0,Medio
15031,Chimalhuacán,México,2025-07-01,221.0,0.0,Medio
15032,Donato Guerra,México,2025-05-01,0.0,0.0,Bajo
15032,Donato Guerra,México,2025-06-01,3.0,0.0,Bajo
15032,Donato Guerra,México,2025-07-01,1.0,0.0,Bajo
15033,Ecatepec de Morelos,México,2025-05-01,646.0,0.0,Alto
15033,Ecatepec de Morelos,México,2025-06-01,670.0,1.0,Alto
15033,Ecatepec de Morelos,México,2025-07-01,702.0,0.0,Alto
15034,Ecatzingo,México,2025-05-01,0.0,0.0,Bajo
15034,Ecatzingo,México,2025-06-01,1.0,0.0,Bajo
15034,Ecatzingo,México,2025-07-01,0.0,0.0,Bajo
15035,Huehuetoca,México,2025-05-01,86.0,0.0,Bajo
15035,Huehuetoca,México,2025-06-01,90.0,0.0,Bajo
15035,Huehuetoca,México,2025-07-01,94.0,0.0,Bajo
15036,Hueypoxtla,México,2025-05-01,4.0,0.0,Bajo
15036,Hueypoxtla,México,2025-06-01,6.0,0.0,Bajo
15036,Hueypoxtla,México,2025-07-01,8.0,0.0,Bajo
15037,Huixquilucan,México,2025-05-01,72.0,0.0,Bajo
15037,Huixquilucan,México,2025-06-01,78.0,0.0,Bajo
15037,Huixquilucan,México,2025-07-01,77.0,0.0,Bajo
15038,Isidro Fabela,México,2025-05-01,2.0,0.0,Bajo
15038,Isidro Fabela,México,2025-06-01,2.0,0.0,Bajo
15038,Isidro Fabela,México,2025-07-01,1.0,0.0,Bajo
15039,Ixtapaluca,México,2025-05-01,168.0,0.0,Medio
15039,Ixtapaluca,México,2025-06-01,222.0,0.0,Medio
15039,Ixtapaluca,México,2025-07-01,163.0,0.0,Medio
15040,Ixtapan de la Sal,México,2025-05-01,5.0,0.0,Bajo
15040,Ixtapan de la Sal,México,2025-06-01,3.0,0.0,Bajo
15040,Ixtapan de la Sal,México,2025-07-01,4.0,0.0,Bajo
15041,Ixtapan del Oro,México,2025-05-01,0.0,0.0,Bajo
15041,Ixtapan del Oro,México,2025-06-01,0.0,0.0,Bajo
15041,Ixtapan del Oro,México,2025-07-01,0.0,0.0,Bajo
15042,Ixtlahuaca,México,2025-05-01,30.0,0.0,Bajo
15042,Ixtlahuaca,México,2025-06-01,30.0,0.0,Bajo
15042,Ixtlahuaca,México,2025-07-01,22.0,0.0,Bajo
15043,Xalatlaco,México,2025-05-01,3.0,0.0,Bajo
15043,Xalatlaco,México,2025-06-01,4.0,0.0,Bajo
15043,Xalatlaco,México,2025-07-01,2.0,0.0,Bajo
15044,Jaltenco,México,2025-05-01,14.0,0.0,Bajo
15044,Jaltenco,México,2025-06-01,10.0,0.0,Bajo
15044,Jaltenco,México,2025-07-01,10.0,0.0,Bajo
15045,Jilotepec,México,2025-05-01,21.0,0.0,Bajo
15045,Jilotepec,México,2025-06-01,20.0,0.0,Bajo
15045,Jilotepec,México,2025-07-01,28.0,0.0,Bajo
15046,Jilotzingo,México,2025-05-01,3.0,0.0,Bajo
15046,Jilotzingo,México,2025-06-01,5.0,0.0,Bajo
15046,Jilotzingo,México,2025-07-01,4.0,0.0,Bajo
15047,Jiquipilco,México,2025-05-01,7.0,0.0,Bajo
15047,Jiquipilco,México,2025-06-01,3.0,0.0,Bajo
15047,Jiquipilco,México,2025-07-01,13.0,0.0,Bajo
15048,Jocotitlán,México,2025-05-01,12.0,0.0,Bajo
15048,Jocotitlán,México,2025-06-01,13.0,0.0,Bajo
15048,Jocotitlán,México,2025-07-01,5.0,0.0,Bajo
15049,Joquicingo,México,2025-05-01,2.0,0.0,Bajo
15049,Joquicingo,México,2025-06-01,1.0,0.0,Bajo
15049,Joquicingo,México,2025-07-01,0.0,0.0,Bajo
15050,Juchitepec,México,2025-05-01,2.0,0.0,Bajo
15050,Juchitepec,México,2025-06-01,6.0,0.0,Bajo
15050,Juchitepec,México,2025-07-01,7.0,0.0,Bajo
15051,Lerma,México,2025-05-01,59.0,0.0,Bajo
15051,Lerma,México,2025-06-01,58.0,0.0,Bajo
15051,Lerma,México,2025-07-01,63.0,0.0,Bajo
15052,Malinalco,México,2025-05-01,4.0,0.0,Bajo
15052,Malinalco,México,2025-06-01,7.0,0.0,Bajo
15052,Malinalco,México,2025-07-01,8.0,0.0,Bajo
15053,Melchor Ocampo,México,2025-05-01,21.0,0.0,Bajo
15053,Melchor Ocampo,México,2025-06-01,24.0,0.0,Bajo
15053,Melchor Ocampo,México,2025-07-01,27.0,0.0,Bajo
15054,Metepec,México,2025-05-01,121.0,0.0,Medio
15054,Metepec,México,2025-06-01,132.0,0.0,Medio
15054,Metepec,México,2025-07-01,137.0,1.0,Medio
15055,Mexicaltzingo,México,2025-05-01,2.0,0.0,Bajo
15055,Mexicaltzingo,México,2025-06-01,8.0,0.0,Bajo
15055,Mexicaltzingo,México,2025-07-01,5.0,0.0,Bajo
15056,Morelos,México,2025-05-01,1.0,0.0,Bajo
15056,Morelos,México,2025-06-01,4.0,0.0,Bajo
15056,Morelos,México,2025-07-01,1.0,0.0,Bajo
15057,Naucalpan de Juárez,México,2025-05-01,516.0,0.0,Alto
15057,Naucalpan de Juárez,México,2025-06-01,477.0,0.0,Alto
15057,Naucalpan de Juárez,México,2025-07-01,487.0,1.0,Alto
15058,Nezahualcóyotl,México,2025-05-01,383.0,0.0,Medio
15058,Nezahualcóyotl,México,2025-06-01,357.0,0.0,Medio
15058,Nezahualcóyotl,México,2025-07-01,325.0,0.0,Medio
15059,Nextlalpan,México,2025-05-01,26.0,0.0,Bajo
15059,Nextlalpan,México,2025-06-01,29.0,0.0,Bajo
15059,Nextlalpan,México,2025-07-01,31.0,0.0,Bajo
15060,Nicolás Romero,México,2025-05-01,116.0,0.0,Medio
15060,Nicolás Romero,México,2025-06-01,122.0,0.0,Medio
